anio;num_mes;departamento;provincia;distrito;sector;area;categoria;descripcion;cantidad;fecha_data;;;;;;
2022;10;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);285;27/06/2025;;;;;;
2022;11;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);262;27/06/2025;;;;;;
2022;12;Lambayeque;Lambayeque;Lambayeque;MINSA;rural;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);258;27/06/2025;;;;;;
2022;01;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);38;27/06/2025;;;;;;
2022;02;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);29;27/06/2025;;;;;;
2022;03;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);33;27/06/2025;;;;;;
2022;04;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);39;27/06/2025;;;;;;
2022;05;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);46;27/06/2025;;;;;;
2022;06;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);36;27/06/2025;;;;;;
2022;07;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);36;27/06/2025;;;;;;
2022;08;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);38;27/06/2025;;;;;;
2022;09;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);36;27/06/2025;;;;;;
2022;10;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);32;27/06/2025;;;;;;
2022;11;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);25;27/06/2025;;;;;;
2022;12;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);49;27/06/2025;;;;;;
2022;01;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);21;27/06/2025;;;;;;
2022;02;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);18;27/06/2025;;;;;;
2022;03;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);21;27/06/2025;;;;;;
2022;04;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);10;27/06/2025;;;;;;
2022;05;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);13;27/06/2025;;;;;;
2022;06;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);8;27/06/2025;;;;;;
2022;07;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);15;27/06/2025;;;;;;
2022;08;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);17;27/06/2025;;;;;;
2022;09;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);18;27/06/2025;;;;;;
2022;10;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);19;27/06/2025;;;;;;
2022;11;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);15;27/06/2025;;;;;;
2022;12;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);11;27/06/2025;;;;;;
2022;01;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);9;27/06/2025;;;;;;
2022;02;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);11;27/06/2025;;;;;;
2022;03;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);5;27/06/2025;;;;;;
2022;04;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);4;27/06/2025;;;;;;
2022;05;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);13;27/06/2025;;;;;;
2022;06;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);8;27/06/2025;;;;;;
2022;07;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);6;27/06/2025;;;;;;
2022;08;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);16;27/06/2025;;;;;;
2022;09;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);9;27/06/2025;;;;;;
2022;10;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);7;27/06/2025;;;;;;
2022;01;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;218;27/06/2025;;;;;;
2022;02;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;301;27/06/2025;;;;;;
2022;03;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;297;27/06/2025;;;;;;
2022;04;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;264;27/06/2025;;;;;;
2022;05;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;228;27/06/2025;;;;;;
2022;06;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;283;27/06/2025;;;;;;
2022;07;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;278;27/06/2025;;;;;;
2022;08;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;258;27/06/2025;;;;;;
2022;09;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;269;27/06/2025;;;;;;
2022;10;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;245;27/06/2025;;;;;;
2022;11;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;233;27/06/2025;;;;;;
2022;12;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;203;27/06/2025;;;;;;
2022;01;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;146;27/06/2025;;;;;;
2022;02;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;107;27/06/2025;;;;;;
2022;03;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;117;27/06/2025;;;;;;
2022;04;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;114;27/06/2025;;;;;;
2022;05;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;135;27/06/2025;;;;;;
2022;06;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;156;27/06/2025;;;;;;
2022;07;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;140;27/06/2025;;;;;;
2022;08;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;152;27/06/2025;;;;;;
2022;09;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;130;27/06/2025;;;;;;
2022;10;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;138;27/06/2025;;;;;;
2022;11;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;140;27/06/2025;;;;;;
2022;12;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;158;27/06/2025;;;;;;
2022;01;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);100;27/06/2025;;;;;;
2022;02;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);76;27/06/2025;;;;;;
2022;03;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);87;27/06/2025;;;;;;
2022;04;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);109;27/06/2025;;;;;;
2022;05;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);145;27/06/2025;;;;;;
2022;06;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);155;27/06/2025;;;;;;
2022;07;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);187;27/06/2025;;;;;;
2022;08;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);175;27/06/2025;;;;;;
2022;09;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);168;27/06/2025;;;;;;
2022;10;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);201;27/06/2025;;;;;;
2022;11;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);182;27/06/2025;;;;;;
2022;12;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);188;27/06/2025;;;;;;
2022;01;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;242;27/06/2025;;;;;;
2022;02;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;262;27/06/2025;;;;;;
2022;03;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;246;27/06/2025;;;;;;
2022;04;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;216;27/06/2025;;;;;;
2022;05;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;236;27/06/2025;;;;;;
2022;06;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;180;27/06/2025;;;;;;
2022;07;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;182;27/06/2025;;;;;;
2022;08;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;152;27/06/2025;;;;;;
2022;09;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;183;27/06/2025;;;;;;
2022;10;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;157;27/06/2025;;;;;;
2022;11;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;150;27/06/2025;;;;;;
2022;12;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;157;27/06/2025;;;;;;
2022;01;Lambayeque;Chiclayo;Chiclayo;PRIVADO;urbano;II-E;Establecimiento de salud de nivel II Especial;76;27/06/2025;;;;;;
2022;02;Lambayeque;Chiclayo;Chiclayo;PRIVADO;urbano;II-E;Establecimiento de salud de nivel II Especial;97;27/06/2025;;;;;;
2022;03;Lambayeque;Chiclayo;Chiclayo;PRIVADO;urbano;II-E;Establecimiento de salud de nivel II Especial;83;27/06/2025;;;;;;
2022;04;Lambayeque;Chiclayo;Chiclayo;PRIVADO;urbano;II-E;Establecimiento de salud de nivel II Especial;80;27/06/2025;;;;;;
2022;05;Lambayeque;Chiclayo;Chiclayo;PRIVADO;urbano;II-E;Establecimiento de salud de nivel II Especial;65;27/06/2025;;;;;;
2022;06;Lambayeque;Chiclayo;Chiclayo;PRIVADO;urbano;II-E;Establecimiento de salud de nivel II Especial;80;27/06/2025;;;;;;
2022;07;Lambayeque;Chiclayo;Chiclayo;PRIVADO;urbano;II-E;Establecimiento de salud de nivel II Especial;73;27/06/2025;;;;;;
2022;08;Lambayeque;Chiclayo;Chiclayo;PRIVADO;urbano;II-E;Establecimiento de salud de nivel II Especial;82;27/06/2025;;;;;;
2022;09;Lambayeque;Chiclayo;Chiclayo;PRIVADO;urbano;II-E;Establecimiento de salud de nivel II Especial;88;27/06/2025;;;;;;
2022;10;Lambayeque;Chiclayo;Chiclayo;PRIVADO;urbano;II-E;Establecimiento de salud de nivel II Especial;66;27/06/2025;;;;;;
2022;11;Lambayeque;Chiclayo;Chiclayo;PRIVADO;urbano;II-E;Establecimiento de salud de nivel II Especial;55;27/06/2025;;;;;;
2022;12;Lambayeque;Chiclayo;Chiclayo;PRIVADO;urbano;II-E;Establecimiento de salud de nivel II Especial;69;27/06/2025;;;;;;
2022;01;Lambayeque;Ferreniafe;Pueblo Nuevo;ESSALUD;rural;0;No clasificado o información no registrada;2;27/06/2025;;;;;;
2022;02;Lambayeque;Ferreniafe;Pueblo Nuevo;ESSALUD;rural;0;No clasificado o información no registrada;2;27/06/2025;;;;;;
2022;03;Lambayeque;Ferreniafe;Pueblo Nuevo;ESSALUD;rural;0;No clasificado o información no registrada;2;27/06/2025;;;;;;
2023;04;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;0;No clasificado o información no registrada;1;27/06/2025;;;;;;
2023;06;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;0;No clasificado o información no registrada;1;27/06/2025;;;;;;
2023;01;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);216;27/06/2025;;;;;;
2023;02;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);201;27/06/2025;;;;;;
2023;03;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);247;27/06/2025;;;;;;
2023;04;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);212;27/06/2025;;;;;;
2023;05;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);184;27/06/2025;;;;;;
2023;06;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);190;27/06/2025;;;;;;
2023;07;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);189;27/06/2025;;;;;;
2023;08;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);214;27/06/2025;;;;;;
2023;09;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);194;27/06/2025;;;;;;
2023;10;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);164;27/06/2025;;;;;;
2023;11;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);165;27/06/2025;;;;;;
2023;12;Lambayeque;Chiclayo;Pimentel;ESSALUD;urbano;II-1;Hospital básico (quirófano, especialistas, hospitalización básica);157;27/06/2025;;;;;;
2023;01;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;151;27/06/2025;;;;;;
2023;02;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;148;27/06/2025;;;;;;
2023;03;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;177;27/06/2025;;;;;;
2023;04;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;149;27/06/2025;;;;;;
2023;05;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;135;27/06/2025;;;;;;
2023;06;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;140;27/06/2025;;;;;;
2023;07;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;134;27/06/2025;;;;;;
2023;08;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;133;27/06/2025;;;;;;
2023;09;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;125;27/06/2025;;;;;;
2023;10;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;136;27/06/2025;;;;;;
2023;11;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;137;27/06/2025;;;;;;
2023;12;Lambayeque;Chiclayo;Chiclayo;ESSALUD;urbano;III-1;Hospital mas especializado;100;27/06/2025;;;;;;
2023;01;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);34;27/06/2025;;;;;;
2023;02;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);37;27/06/2025;;;;;;
2023;03;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);51;27/06/2025;;;;;;
2023;04;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);31;27/06/2025;;;;;;
2023;05;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);30;27/06/2025;;;;;;
2023;06;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);36;27/06/2025;;;;;;
2023;07;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);27;27/06/2025;;;;;;
2023;08;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);24;27/06/2025;;;;;;
2023;09;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);29;27/06/2025;;;;;;
2023;10;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);36;27/06/2025;;;;;;
2023;11;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);22;27/06/2025;;;;;;
2023;12;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);17;27/06/2025;;;;;;
2023;01;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);10;27/06/2025;;;;;;
2023;02;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);12;27/06/2025;;;;;;
2023;03;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);15;27/06/2025;;;;;;
2023;04;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);11;27/06/2025;;;;;;
2023;05;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);12;27/06/2025;;;;;;
2023;06;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);7;27/06/2025;;;;;;
2023;07;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);12;27/06/2025;;;;;;
2023;08;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);9;27/06/2025;;;;;;
2023;09;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);5;27/06/2025;;;;;;
2023;10;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);9;27/06/2025;;;;;;
2023;11;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);5;27/06/2025;;;;;;
2023;12;Lambayeque;Chiclayo;La Victoria;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);10;27/06/2025;;;;;;
2023;01;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);1;27/06/2025;;;;;;
2023;02;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);6;27/06/2025;;;;;;
2023;03;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);4;27/06/2025;;;;;;
2023;04;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);8;27/06/2025;;;;;;
2023;05;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);9;27/06/2025;;;;;;
2023;06;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);10;27/06/2025;;;;;;
2023;07;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);11;27/06/2025;;;;;;
2023;08;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);10;27/06/2025;;;;;;
2023;09;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);6;27/06/2025;;;;;;
2023;10;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);13;27/06/2025;;;;;;
2023;11;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);5;27/06/2025;;;;;;
2023;12;Lambayeque;Chiclayo;Pimentel;MINSA;urbano;I-3;Centro de salud con mayor capacidad (médico y laboratorio básico);3;27/06/2025;;;;;;
2023;01;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;250;27/06/2025;;;;;;
2023;02;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;222;27/06/2025;;;;;;
2023;03;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;218;27/06/2025;;;;;;
2023;04;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;223;27/06/2025;;;;;;
2023;05;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;236;27/06/2025;;;;;;
2023;06;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;229;27/06/2025;;;;;;
2023;07;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;223;27/06/2025;;;;;;
2023;08;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;261;27/06/2025;;;;;;
2023;09;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;259;27/06/2025;;;;;;
2023;10;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;244;27/06/2025;;;;;;
2023;11;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;253;27/06/2025;;;;;;
2023;12;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;II-2;Hospital de mediana complejidad;214;27/06/2025;;;;;;
2023;01;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;159;27/06/2025;;;;;;
2023;02;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;131;27/06/2025;;;;;;
2023;03;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;165;27/06/2025;;;;;;
2023;04;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;168;27/06/2025;;;;;;
2023;05;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;154;27/06/2025;;;;;;
2023;06;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;159;27/06/2025;;;;;;
2023;07;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;156;27/06/2025;;;;;;
2023;08;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;121;27/06/2025;;;;;;
2023;09;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;143;27/06/2025;;;;;;
2023;10;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;128;27/06/2025;;;;;;
2023;11;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;105;27/06/2025;;;;;;
2023;12;Lambayeque;Chiclayo;Chiclayo;MINSA;urbano;III-1;Hospital mas especializado;116;27/06/2025;;;;;;
2023;01;Lambayeque;Chiclayo;Chiclayo;PRIVADO;urbano;II-E;Establecimiento de salud de nivel II Especial;87;27/06/2025;;;;;;
2023;02;Lambayeque;Chiclayo;Chiclayo;PRIVADO;urbano;II-E;Establecimiento de salud de nivel II Especial;69;27/06/2025;;;;;;
2023;03;Lambayeque;Chiclayo;Chiclayo;PRIVADO;urbano;II-E;Establecimiento de salud de nivel II Especial;40;27/06/2025;;;;;;
