Anio,NroMes,ubigeo,Departamento,Provincia,Distrito,Sexo,Etapa,Diagnostico,Atendidos,Atenciones
2017,5,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,5,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,60 - 79,TRASTORNO DEPRESIVO,0,5
2017,5,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,10 - 11,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,1
2017,5,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,18 - 24,TRASTORNO DEPRESIVO,0,5
2017,5,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,5,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,F,15 - 17,ANSIEDAD,1,1
2017,5,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,3
2017,5,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,F,60 - 79,ANSIEDAD,0,2
2017,5,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,M,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,5,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,M,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,3
2017,5,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,M,15 - 17,TRASTORNO DEPRESIVO,1,1
2017,5,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,M,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,5,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,5,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,60 - 79,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,5,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,5,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,5,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,25 - 29,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,5,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,6
2017,5,140203,LAMBAYEQUE,FERRE�AFE,INCAHUASI,F,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,5,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,M,15 - 17,TRASTORNO CONSUMO DE ALCOHOL,0,2
2017,5,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,M,30 - 39,ANSIEDAD,1,2
2017,5,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,12 - 14,TRASTORNO CONSUMO DE OTRAS DROGAS,0,2
2017,7,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,60 - 79,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,7,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,F,30 - 39,ANSIEDAD,0,2
2017,7,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,F,40 - 59,ANSIEDAD,0,3
2017,7,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,F,60 - 79,TRASTORNO DEPRESIVO,1,1
2017,7,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,M,18 - 24,TRASTORNO DEPRESIVO,1,1
2017,7,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,F,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,7,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,F,15 - 17,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,2
2017,7,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,F,80  +,ANSIEDAD,0,1
2017,7,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,M,1 - 4,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),3,4
2017,7,140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,M,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,2
2017,7,140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,M,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,7,140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,M,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,2
2017,7,140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,M,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,4
2017,7,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,7,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,1
2017,7,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,60 - 79,TRASTORNO DEPRESIVO,0,16
2017,7,140203,LAMBAYEQUE,FERRE�AFE,INCAHUASI,F,10 - 11,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,7,140203,LAMBAYEQUE,FERRE�AFE,INCAHUASI,F,25 - 29,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,7,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,25 - 29,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,7,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,M,30 - 39,TRASTORNO CONSUMO DE ALCOHOL,0,4
2017,7,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,40 - 59,TRASTORNO CONSUMO DE ALCOHOL,1,3
2017,7,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,18 - 24,TRASTORNO CONSUMO DE OTRAS DROGAS,0,4
2017,7,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),2,4
2017,7,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,60 - 79,ANSIEDAD,0,1
2017,7,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,60 - 79,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,4
2017,7,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,7,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,60 - 79,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,7,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,M,80  +,ANSIEDAD,1,1
2017,7,140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,F,18 - 24,ANSIEDAD,0,1
2017,7,140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,F,40 - 59,TRASTORNO DEPRESIVO,3,4
2017,7,140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,M,30 - 39,TRASTORNO DEPRESIVO,0,1
2017,7,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,F,12 - 14,ANSIEDAD,1,1
2017,7,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,M,15 - 17,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,7,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,M,30 - 39,TRASTORNO DEPRESIVO,0,1
2017,7,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,M,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),3,5
2017,7,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,M,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,7,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,F,10 - 11,ANSIEDAD,0,1
2017,7,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,F,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,7,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,F,80  +,ANSIEDAD,1,1
2017,7,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,M,30 - 39,ANSIEDAD,1,1
2017,7,140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,3
2017,7,140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,F,40 - 59,TRASTORNO DEPRESIVO,1,2
2017,7,140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,M,25 - 29,TRASTORNO CONSUMO DE OTRAS DROGAS,1,1
2017,7,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,F,40 - 59,ANSIEDAD,0,2
2017,7,140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,F,60 - 79,TRASTORNO DEPRESIVO,1,2
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,< 1,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,2
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,4,6
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,25 - 29,TRASTORNO DEPRESIVO,3,5
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),4,7
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,60 - 79,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,M,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,2
2017,7,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,M,60 - 79,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,5,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,25 - 29,TRASTORNO DEPRESIVO,0,1
2017,5,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,30 - 39,ANSIEDAD,0,10
2017,5,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,40 - 59,ANSIEDAD,0,8
2017,5,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,6
2017,5,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,60 - 79,TRASTORNO DEPRESIVO,0,4
2017,5,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,60 - 79,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,5,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,5,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,15 - 17,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,1
2017,5,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,18 - 24,TRASTORNO DEPRESIVO,0,1
2017,5,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,5,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,18 - 24,ANSIEDAD,13,33
2017,5,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,2
2017,5,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,25 - 29,ANSIEDAD,15,27
2017,5,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,M,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,6,7
2017,5,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,F,25 - 29,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,11
2017,5,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,F,30 - 39,ANSIEDAD,0,2
2017,5,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,F,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,16
2017,5,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,M,12 - 14,ANSIEDAD,1,2
2017,5,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,F,18 - 24,TRASTORNO DEPRESIVO,2,2
2017,5,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,4
2017,5,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,F,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,5,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,F,18 - 24,ANSIEDAD,0,1
2017,5,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,14,19
2017,5,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,M,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,5,6
2017,5,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,M,60 - 79,ANSIEDAD,0,1
2017,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,10,12
2017,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,18 - 24,ANSIEDAD,1,7
2017,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,30 - 39,SINDROME Y/O TRASTORNO PSICOTICO,1,1
2017,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,< 1,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,18 - 24,TRASTORNO CONSUMO DE OTRAS DROGAS,1,14
2017,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,23,41
2017,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,60 - 79,ANSIEDAD,0,1
2017,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,5,19
2017,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,3
2017,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,18,28
2017,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,40 - 59,ANSIEDAD,1,12
2017,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,10 - 11,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,2
2017,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,18 - 24,TRASTORNO DEPRESIVO,2,2
2017,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,30 - 39,TRASTORNO CONSUMO DE OTRAS DROGAS,1,5
2017,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,40 - 59,TRASTORNO CONSUMO DE OTRAS DROGAS,0,1
2017,6,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,25 - 29,INTENTO DE SUICIDIO,0,1
2017,6,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,30 - 39,ANSIEDAD,0,15
2017,6,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,40 - 59,ANSIEDAD,0,6
2017,6,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,60 - 79,TRASTORNO DEPRESIVO,0,4
2017,6,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,40 - 59,ANSIEDAD,0,1
2017,6,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,60 - 79,TRASTORNO DEPRESIVO,1,3
2017,6,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,18 - 24,TRASTORNO DEPRESIVO,0,2
2017,6,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,25 - 29,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,6,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,F,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,32,45
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,16,18
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,4
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,18 - 24,ANSIEDAD,0,2
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,40 - 59,SINDROME Y/O TRASTORNO PSICOTICO,1,2
2017,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,40 - 59,TRASTORNO DEPRESIVO,4,6
2017,5,140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,F,60 - 79,TRASTORNO DEPRESIVO,0,1
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,5
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,15 - 17,ANSIEDAD,2,4
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,5
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,18 - 24,ANSIEDAD,4,29
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,25 - 29,ANSIEDAD,1,12
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,30 - 39,TRASTORNO DEPRESIVO,2,15
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,40 - 59,TRASTORNO DEPRESIVO,5,12
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,< 1,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,10 - 11,ANSIEDAD,0,1
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,18 - 24,TRASTORNO CONSUMO DE OTRAS DROGAS,0,3
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,6,10
2017,5,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,60 - 79,ANSIEDAD,1,2
2017,5,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,2
2017,5,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,15 - 17,ANSIEDAD,1,3
2017,5,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,3
2017,6,140103,LAMBAYEQUE,CHICLAYO,ETEN,F,15 - 17,ANSIEDAD,0,2
2017,6,140103,LAMBAYEQUE,CHICLAYO,ETEN,F,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,2
2017,6,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,15 - 17,TRASTORNO DEPRESIVO,0,1
2017,6,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,3
2017,6,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,25 - 29,TRASTORNO DEPRESIVO,0,1
2017,6,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,3
2017,6,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,60 - 79,ANSIEDAD,0,1
2017,6,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,3
2017,6,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,12 - 14,ANSIEDAD,0,2
2017,6,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,18 - 24,TRASTORNO CONSUMO DE OTRAS DROGAS,0,1
2017,6,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,3
2017,6,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,25 - 29,TRASTORNO DEPRESIVO,0,4
2017,6,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,9,10
2017,6,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,60 - 79,ANSIEDAD,0,2
2017,6,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,18 - 24,ANSIEDAD,2,4
2017,6,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,18 - 24,TRASTORNO CONSUMO DE ALCOHOL,0,3
2017,6,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,1
2017,6,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,F,60 - 79,TRASTORNO DEPRESIVO,0,1
2017,6,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,F,30 - 39,TRASTORNO DEPRESIVO,2,8
2017,6,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,M,10 - 11,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),2,3
2017,6,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,M,12 - 14,TRASTORNO DEPRESIVO,0,1
2017,6,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,M,60 - 79,TRASTORNO DEPRESIVO,1,1
2017,6,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,3
2017,6,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,5 - 9,TRASTORNO DEPRESIVO,1,1
2017,6,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,1
2017,6,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,4
2017,6,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,30 - 39,TRASTORNO DEPRESIVO,0,2
2017,6,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,7,11
2017,6,140203,LAMBAYEQUE,FERRE�AFE,INCAHUASI,F,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,6,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,5 - 9,ANSIEDAD,0,1
2017,6,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,M,18 - 24,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,6,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,M,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,6,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,6,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,60 - 79,ANSIEDAD,2,5
2017,6,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,1 - 4,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,2
2017,6,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,5
2017,6,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,6,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,F,25 - 29,TRASTORNO CONSUMO DE OTRAS DROGAS,0,1
2017,6,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,M,25 - 29,ANSIEDAD,3,3
2017,6,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,M,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,6,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,M,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,6,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,M,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,2
2017,6,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,M,60 - 79,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,2
2017,6,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,F,15 - 17,ANSIEDAD,0,1
2017,6,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,F,25 - 29,ANSIEDAD,0,1
2017,6,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,2
2017,6,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,4
2017,6,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,F,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
